index,security_1,security_2,security_3,security_4,security_5,security_6,security_7,security_8,security_9,security_10,security_11,security_12,security_13,security_14,security_15,security_16,security_17,security_18,security_19,security_20,security_21,security_22,security_23,security_24,security_25,security_26,security_27,security_28,security_29,security_30,security_31,security_32,security_33,security_34,security_35,security_36,security_37,security_38,security_39,security_40,security_41,security_42,security_43,security_44,security_45,security_46,security_47,security_48,security_49,security_50,security_51,security_52,security_53,security_54,security_55,security_56,security_57,security_58,security_59,security_60,security_61,security_62,security_63,security_64,security_65,security_66,security_67,security_68,security_69,security_70,security_71,security_72,security_73,security_74,security_75,security_76,security_77,security_78,security_79,security_80,security_81,security_82,security_83,security_84,security_85
2029.83367249,116.93512143,218.2303977,477.92457097,118.75370808,643.77967322,131.53837221,305.52255678,367.3545028,287.33669031,131.30195595,206.59144316,385.54036927,90.92933238,1753.1175282,144.12299182,610.13582024,78.6538725,176.23923201,14.36683452,117.29883876,96.47602165,960.21374989,1045.68732232,712.88596582,954.75798994,781.99225843,1589.44472992,1022.40941323,145.03228514,611.95440689,1678.55547565,185.49583805,539.21094099,345.53146303,1954.98064607,979.54532595,73.28904189,32.18898366,50.46577947,1791.3078478,39.09961292,340.07570308,381.90319598,33.82571164,1212.99729389,511.09559142,97.65810297,203.68170452,92.20234303,36.00801562,86.89207002,101.47713493,62.55938067,747.43911213,92.94796355,104.11408557,100.47691227,77.10807385,152.81583599,99.11297229,496.47415477,627.41239339,42.73678622,309.32340288,87.87410681,101.62262186,1036.59438908,495.56486145,73.67094509,55.73968075,206.95516049,206.40958449,49.46555681,105.84174289,686.9711061,1063.87318879,99.84040695,400.08906245,62.55938067,129.11965197,89.67450759,501.92991471,48.73812215,907.47473711,2145.93224406
2041.96364542,119.66300141,214.95694174,466.46747509,121.29972939,636.50532663,130.90186689,312.79690337,381.90319598,318.25266331,131.12009729,215.50251773,394.26958518,87.47401775,1780.39632791,146.94180112,615.59158018,80.65431782,174.74799096,12.54824787,118.20813209,97.20345631,947.48364335,1043.86873567,719.25101909,972.94385642,832.91268456,1590.35402325,1043.32315968,145.12321447,613.77299353,1682.19264895,183.85911006,547.3945809,339.16640976,1911.33456653,1002.04124278,72.37974857,34.5531463,50.5567088,1836.77251399,39.86341931,352.80580962,395.54259583,35.00779296,1218.45305383,502.87557977,100.93155894,210.95605111,95.47579899,38.09939027,87.47401775,99.11297229,57.10362073,754.71345872,94.62106327,104.65966156,101.78629466,75.5622752,153.30685439,99.47668962,516.47860789,631.04956669,42.73678622,327.12736615,87.14667215,102.47735759,1027.50145584,491.38211216,72.81620937,55.83061008,225.50474429,200.04453123,50.665824,107.02382421,699.24656597,1070.23824206,98.74925496,385.54036927,63.28681533,133.1205426,91.52946597,515.56931457,48.86542322,936.57212347,2282.32624263
2065.45978491,115.84396945,214.59322441,482.47103758,121.29972939,603.77076697,129.39243997,310.97831672,391.90542254,327.34559655,130.0289453,220.41270168,416.45634228,88.2014524,1802.21936768,147.66923578,623.7752201,79.1994485,179.71273251,14.76692358,121.84530538,99.33120269,990.76600556,1048.41520229,708.52135787,982.03678966,814.72681808,1600.35624981,1041.68643169,145.1595862,614.86414552,1654.00455591,190.76973932,538.30164766,345.53146303,1945.88771284,1016.58993596,72.01603124,36.28080362,50.37485014,1834.95392734,40.39080944,343.71287638,369.17308944,34.18942897,1245.73185354,551.23179873,108.38776419,223.68615764,96.02137499,38.73589559,90.11096838,100.56784161,60.46800603,741.98335218,94.62106327,104.7505909,103.47758024,76.92621519,152.85220772,98.20367897,518.11533588,631.04956669,43.10050355,345.09500223,85.1098551,105.93267222,1040.23156238,501.92991471,71.68868564,56.01246874,241.87202412,200.04453123,49.10183948,107.20568287,681.96999282,1076.60329533,101.6589936,421.91210222,62.74123934,136.03028123,93.65721235,509.2042613,49.06546775,945.66505671,2509.64957356
2065.11425345,110.02449217,212.77463776,488.29051486,115.48025212,657.41907308,131.06553969,313.7061967,381.90319598,348.259343,125.48247868,219.50340835,403.72623575,91.8386257,1784.03350121,146.39622512,605.58935362,79.05396157,185.16849245,14.33046278,119.9357894,100.42235468,955.30356594,1041.1408557,711.9766725,992.94830954,781.99225843,1594.90048987,1052.05237558,149.21503443,634.68673998,1656.73243588,190.95159799,548.30387422,350.98722297,1971.3479259,1060.2360155,70.37930326,34.18942897,50.37485014,1800.40078104,38.64496626,334.61994314,383.72178262,34.37128764,1218.45305383,555.14176002,108.20590553,252.783544,92.74791902,38.00846093,89.25623266,94.38464701,59.10406604,729.25324565,93.76632755,110.84285617,105.02337889,80.92710581,151.81561333,94.56650567,500.11132807,625.23008941,46.01024218,348.67761793,86.27375056,105.20523756,1009.31558937,489.56352551,71.87054431,55.01224609,228.77820026,207.31887782,48.11980269,107.2966122,680.15140617,1040.23156238,99.11297229,427.36786216,62.923098,134.57541192,94.53013394,510.65913062,53.5937485,938.39071012,2436.90610766
2096.93951978,112.38865482,209.68304046,516.47860789,117.66255609,649.23543316,129.7561573,318.25266331,376.44743603,332.80135649,123.48203337,224.59545097,419.18422225,90.02003905,1754.93611485,146.88724352,611.95440689,80.94529168,193.26120303,13.65758572,123.48203337,102.11364026,983.8553763,1066.60106876,719.25101909,987.4925496,745.62052548,1641.27444938,1085.69622856,151.57919707,601.042887,1690.37628886,196.40735793,572.85479397,354.62439626,2018.63117874,1063.87318879,69.6518686,33.64385298,50.37485014,1754.93611485,37.82660227,303.15839414,383.72178262,34.64407564,1225.72740042,568.89027507,110.11542151,229.14191759,92.20234303,39.00868359,89.76543692,92.02048436,58.10384339,743.80193883,97.18527044,115.97127051,107.02382421,85.1098551,163.30908095,93.11163635,501.92991471,625.59380674,43.28236221,397.21569555,80.74524715,107.49665673,1000.22265613,495.92857878,71.77961498,54.01202343,238.41670949,206.40958449,48.51989176,110.9337855,692.8815127,1023.86428255,100.02226561,440.0979687,62.06836228,138.12165588,94.96659473,513.20515193,52.75719864,962.94162986,2546.02130651
2050.7656048,111.11564416,206.40958449,394.08772652,116.93512143,636.50532663,128.66500531,339.16640976,347.35004967,338.25711644,116.38954544,226.50496695,389.17754257,84.20056178,1716.74579525,143.26825609,601.042887,79.4722365,185.33216525,13.29386839,122.75459871,102.33187066,983.8553763,1060.2360155,694.70009935,991.12972289,751.07628542,1624.45252289,1070.23824206,148.08751071,645.59825987,1618.54211628,189.13301134,551.0317542,358.26156956,1978.62227249,1094.7891618,69.01536327,33.46199431,50.10206214,1729.47590178,36.73545028,290.9738636,370.99167609,34.00757031,1242.09468025,579.76542323,109.38798685,235.50697085,90.38375638,38.00846093,86.03733429,70.92487925,57.64919673,738.34617889,97.18527044,114.0253828,104.16864317,83.47312712,158.99903059,95.65765766,498.29274142,668.33059296,41.2819169,391.81449321,76.96258692,103.65943891,982.03678966,503.74850136,74.48930908,51.1022848,221.867571,177.31219813,47.01046484,111.47936149,675.60493955,1015.68064263,84.56427911,418.27492893,62.25022094,136.39399856,94.43920461,491.92768815,52.10250745,947.48364335,2546.02130651
2055.40300075,110.9337855,203.68170452,355.53368959,116.11675744,689.24433941,129.06509437,320.07124996,370.99167609,323.70842326,117.66255609,224.59545097,390.99612921,82.74569246,1731.29448843,142.90453876,585.5849005,81.98188607,185.16849245,12.76647827,124.57318535,105.38709622,1034.77580243,1109.33785498,671.96776626,992.94830954,754.71345872,1622.17928958,1075.694002,148.39667044,634.68673998,1591.26331657,184.58654472,541.93882096,356.44298291,1854.95838046,1120.24937487,67.92421128,35.46243963,49.28369815,1745.84318161,36.88093721,315.52478334,364.62662283,34.5531463,1245.73185354,574.41877848,109.93356284,216.41181105,88.2014524,36.91730894,89.76543692,78.19922584,60.01335937,771.08073854,97.51261604,114.57095879,103.93222691,82.20011647,164.4184188,97.47624431,502.83920804,662.69297435,39.64518892,381.90319598,77.10807385,104.2050149,982.03678966,501.92991471,73.39815709,47.91975816,221.14013634,172.76573151,48.39259069,114.57095879,669.78546228,1028.41074917,85.47357243,451.00948858,61.92287535,139.3037372,95.42124139,499.9294694,52.37529545,918.38625699,2536.92837328
2091.21097184,110.9337855,210.95605111,381.90319598,118.48092009,727.434659,125.20969068,324.61771658,356.44298291,308.25043675,112.75237215,225.95939095,393.72400919,91.65676703,1754.93611485,133.93890659,581.03843388,83.16396739,188.47832015,13.27568253,128.02849998,111.29750283,1054.78025556,1112.06573495,676.51423287,952.9394033,760.16921866,1685.82982224,1109.33785498,151.48826774,629.23098004,1582.17038333,184.58654472,559.21539411,358.80714555,1909.51597989,1112.97502828,66.74212996,33.28013565,49.10183948,1771.30339468,38.00846093,303.70397013,366.44520947,34.00757031,1262.09913337,572.63656357,111.66122016,227.32333094,92.74791902,35.46243963,94.09367314,81.83639914,59.64964204,738.34617889,100.58602747,119.48114274,111.55210496,78.9266605,170.7652862,98.20367897,509.2042613,690.15363273,38.55403693,383.72178262,74.34382215,105.98722982,882.01452404,506.47638133,77.25356079,47.4651115,228.23262426,178.22149146,45.46466619,118.17176036,672.78613025,1067.51036209,86.01914843,436.4607954,62.28659268,135.48470524,96.74880965,501.92991471,51.52055972,885.65169734,2573.30010623
2125.92779094,108.93334019,230.96050423,392.45099853,118.20813209,725.61607236,131.57474395,298.24821019,345.53146303,325.5270099,112.38865482,224.77730963,390.99612921,92.56606036,1727.65731514,133.92072072,568.30832735,87.29215908,187.47809749,13.09382386,134.57541192,114.71644572,1045.68732232,1134.79806805,678.33281952,958.39516324,754.71345872,1697.65063545,1143.89100128,159.07177406,625.59380674,1589.44472992,187.31442469,558.30610079,354.62439626,1873.14424694,1127.52372146,69.6518686,32.73455966,49.10183948,1873.14424694,36.82637961,303.70397013,321.88983661,34.18942897,1309.38238621,601.17018807,112.93423081,210.95605111,91.8386257,35.28058096,93.83907101,73.65275922,59.10406604,733.25413628,102.13182612,122.02716405,115.11653479,80.74524715,176.18467441,99.47668962,507.38567466,668.33059296,38.00846093,369.17308944,72.01603124,106.26001781,831.09409791,516.11489056,80.52701675,49.46555681,234.41581886,174.58431816,46.73767684,118.17176036,692.8815127,1066.60106876,87.65587641,427.36786216,66.5602713,141.84975851,91.52946597,498.29274142,52.01157812,902.01897717,2491.46370709
2101.70421679,102.75014558,223.68615764,363.7173295,114.84374679,721.97889906,129.71978557,260.96718392,358.26156956,318.25266331,111.11564416,217.86668037,376.44743603,91.29304971,1654.91384923,130.0835029,596.49642038,85.74636043,185.49583805,13.00289453,139.5765252,116.57140411,960.21374989,1133.88877472,654.6911931,962.03233653,756.53204536,1700.37851542,1138.79895867,156.99858528,703.79303259,1477.6016511,181.94959408,581.03843388,354.62439626,2209.58277673,1150.25605455,67.83328195,31.09783167,48.91998082,2155.0251773,36.51721988,300.7942315,301.88538349,36.37173295,1291.19651973,566.3806255,115.29839345,214.59322441,92.02048436,33.82571164,95.83951632,78.56294317,59.19499538,731.98112562,101.4407632,121.02694139,116.57140411,77.65364985,177.2212688,99.84040695,518.29719454,668.33059296,35.46243963,390.99612921,70.12470113,107.11475354,836.54985785,506.84009866,81.05440688,49.46555681,230.96050423,180.94937143,49.73834481,116.93512143,645.4164012,1041.1408557,84.92799644,431.00503546,65.86920837,138.21258521,90.47468571,501.02062139,51.42963039,878.37735075,2291.41917586
2150.00587815,104.93244956,214.95694174,384.44921728,116.20768678,678.33281952,133.30240126,286.42739698,352.80580962,314.61549002,112.75237215,229.68749358,369.17308944,92.74791902,1698.55992877,134.75727058,617.41016683,87.74680574,185.33216525,12.82103586,139.3037372,117.20790943,972.03456309,1121.15866819,659.23765972,912.93049705,752.89487207,1813.13088757,1166.62333438,163.58186894,722.88819239,1536.70571715,171.85643819,615.59158018,363.7173295,2191.39691025,1172.98838764,67.74235262,31.27969034,48.91998082,2036.81704521,36.00801562,309.15973008,290.9738636,34.5531463,1309.38238621,554.61436989,116.02582811,190.95159799,99.11297229,34.91686363,103.45939438,74.19833522,61.28637002,749.25769877,101.2770904,123.66389203,122.39088138,76.23515226,182.67702874,101.84085226,534.66447437,671.96776626,36.09894495,389.17754257,71.14310965,112.55232761,891.10745728,510.11355463,82.2364882,45.91931285,234.41581886,184.58654472,48.37440482,121.80893365,656.50977975,1059.32672217,86.38286576,461.92100847,68.74257528,139.66745453,94.56650567,501.56619738,54.92131675,838.3684445,2000.44531226
2116.98034463,103.11386291,217.32110438,381.72133731,117.66255609,661.96553969,129.4833693,282.33557703,356.44298291,314.61549002,107.2966122,232.87002021,352.80580962,90.92933238,1682.19264895,130.75637996,609.22652692,81.01803515,190.78792519,12.7482924,132.75682527,115.02560546,956.57657659,1062.96389547,654.6911931,945.66505671,767.44356525,1864.0513137,1169.35121435,157.12588634,751.07628542,1476.69235778,169.85599288,591.04066044,372.81026274,2200.48984349,1189.35566747,66.37841263,33.64385298,50.10206214,2209.58277673,36.18987429,309.15973008,258.23930395,34.5531463,1318.47531945,537.13775221,118.48092009,198.22594458,96.38509232,34.5531463,104.65966156,73.65275922,60.28614736,731.98112562,109.11519885,120.75415339,121.48158805,76.92621519,179.85821944,100.93155894,509.2042613,669.23988628,41.10005823,380.08460933,72.7434659,110.02449217,902.01897717,506.47638133,79.43586476,51.64786079,218.2303977,198.22594458,50.06569041,119.66300141,636.50532663,1059.32672217,85.47357243,458.28383517,65.28726065,136.03028123,94.930223,490.83653616,55.28503408,854.73572433,2000.44531226
2121.32676672,101.84085226,224.9591683,381.53947865,114.57095879,643.77967322,130.0289453,292.79245025,367.3545028,321.88983661,105.38709622,225.05009763,355.53368959,94.20278834,1678.55547565,131.12009729,625.59380674,80.23604289,194.26142569,12.73010653,130.93823862,114.0253828,898.38180387,1097.97168843,652.87260646,936.57212347,767.44356525,1831.31675404,1168.98749702,159.30819032,772.89932519,1436.8653102,170.94714487,709.24879253,401.9076491,2255.04744291,1218.45305383,65.46911931,33.73478231,49.79290241,2287.78200257,36.55359161,312.79690337,274.60658377,34.73500497,1333.02401263,563.70730313,115.20746412,215.50251773,99.11297229,36.91730894,105.56895489,68.19699928,61.10451136,738.34617889,113.71622307,114.75281746,129.93801596,78.9266605,179.67636077,105.56895489,519.20648786,664.14784367,40.37262357,376.44743603,75.5077176,109.47891618,872.92159081,503.5666427,78.72661597,50.8294968,216.41181105,204.04542185,49.37462748,123.66389203,640.14249992,1102.06350839,86.38286576,480.10687494,67.46956462,135.12098791,97.20345631,485.56263489,55.97609701,862.01007092,1982.25944579
2163.04514442,104.56873223,232.23351489,389.17754257,112.38865482,634.68673998,129.99257356,278.24375707,409.18199569,313.7061967,112.02493749,237.3255575,378.26602268,100.02226561,1684.01123559,129.4833693,645.59825987,82.90936526,203.35435892,12.530062,139.84931319,117.1169801,948.93851267,1154.80252117,676.15051554,920.20484364,796.54095161,1914.0624465,1190.2649608,161.03584764,763.80639195,1463.96225125,177.31219813,678.33281952,429.18644881,2255.04744291,1233.00174701,65.37818998,36.37173295,49.82927414,2418.72024119,37.28102627,345.53146303,300.06679684,33.64385298,1345.75411916,562.81619567,122.20902271,191.86089131,99.47668962,38.55403693,108.04223273,73.65275922,60.46800603,760.16921866,113.55255027,116.20768678,129.02872264,81.92732847,186.85977803,115.48025212,518.29719454,689.24433941,41.82749289,372.81026274,74.19833522,112.38865482,945.66505671,504.47593602,81.65454047,50.2839208,221.867571,204.59099784,51.01135546,123.75482136,628.13982805,1103.88209504,86.01914843,470.10464838,71.28859658,136.03028123,96.20323365,489.19980818,56.92176207,894.74463058,2073.18877816
2162.53594015,104.56873223,233.68838421,389.72311856,112.75237215,636.50532663,130.30173329,277.69818107,431.00503546,317.34336999,107.11475354,234.59767753,370.99167609,100.93155894,1678.55547565,130.57452129,665.60271299,83.47312712,203.35435892,12.73010653,135.03005858,113.7525948,936.57212347,1158.43969446,666.51200631,954.75798994,801.99671155,1913.15315318,1193.90213409,161.94514096,763.80639195,1467.59942454,174.58431816,687.42575276,436.4607954,2382.34850824,1271.19206661,65.46911931,36.55359161,50.92042613,2409.62730795,37.6447436,344.6221697,312.79690337,33.82571164,1357.57493237,557.46955093,124.20946802,191.86089131,99.65854828,38.55403693,107.27842634,74.56205255,60.83172336,765.6249786,121.04512726,117.75348543,129.02872264,83.01848046,188.49650601,124.57318535,512.8414346,684.69787279,43.46422088,381.90319598,72.01603124,111.93400815,1000.22265613,502.47549071,81.9637002,51.1022848,218.04853904,200.04453123,50.19299147,125.66433734,618.31946015,1098.4263351,88.56516973,456.46524853,70.65209126,135.6665639,96.11230432,495.56486145,57.2854794,878.37735075,2118.65344435
2169.10103795,103.65943891,233.68838421,383.53992396,113.11608948,681.96999282,130.30173329,276.42517042,449.19090194,314.61549002,111.84307882,230.5967869,387.35895592,99.11297229,1722.20155519,132.30217861,672.87705958,83.65498579,211.6107423,13.00289453,139.3037372,112.11586682,927.47919023,1159.34898779,691.97221938,927.47919023,778.35508513,1925.88325971,1229.36457372,161.58142363,772.89932519,1527.61278391,177.4940568,691.06292605,438.27938205,2436.90610766,1318.47531945,65.10540198,38.37217826,51.46600212,2364.16264176,37.88115987,334.61994314,304.61326346,35.46243963,1383.03514543,564.59841059,123.8457507,190.95159799,102.75014558,38.73589559,106.75103621,74.74391121,60.55893536,791.08519167,117.64437023,115.84396945,128.13761518,84.01870311,191.95182064,135.48470524,505.56708801,677.4235262,41.82749289,394.63330251,72.7434659,112.75237215,982.03678966,499.74761074,81.78184154,50.8840544,218.2303977,205.50029117,52.73901278,124.57318535,641.96108657,1089.33340186,86.74658309,480.10687494,72.37974857,139.3037372,93.11163635,499.9294694,57.46733806,882.01452404,2000.44531226
2225.58633922,109.11519885,235.50697085,412.27359299,102.02271093,691.97221938,138.72178947,275.5158771,485.56263489,352.80580962,115.11653479,244.96362142,366.44520947,96.02137499,1814.94947422,141.44966944,678.33281952,86.69202549,211.6107423,15.27612784,149.1241051,112.11586682,912.93049705,1294.83369303,734.70900559,945.66505671,794.72236496,1960.43640602,1224.8181071,167.6736889,785.62943172,1497.60610422,174.58431816,691.06292605,478.2882883,2491.46370709,1345.75411916,70.01558593,39.09961292,53.10273011,2336.88384205,39.73611825,336.43852979,345.53146303,35.0987223,1391.21878535,564.59841059,125.02783202,216.04809372,107.2966122,42.37306889,104.56873223,84.47334978,61.65008735,809.27105814,110.8246703,121.84530538,124.93690268,85.1098551,203.31798719,135.48470524,526.48083445,659.78323572,45.46466619,440.0979687,77.10807385,109.93356284,936.57212347,499.74761074,87.96503614,56.35800021,228.23262426,209.13746446,54.01202343,129.66522797,698.33727264,1172.07909432,98.20367897,465.55818176,76.47156853,147.30551845,95.29394033,513.20515193,59.8315007,931.11636353,2069.55160487
2280.48947011,109.56984551,245.14548008,434.64220876,102.75014558,691.06292605,143.45011476,274.24286644,491.92768815,361.89874285,114.75281746,252.69261467,381.90319598,98.20367897,1894.96728671,140.21303052,671.96776626,92.47513103,221.5402254,16.0035625,157.03495701,111.66122016,877.46805742,1307.56379956,749.25769877,938.39071012,800.1781249,1998.62672561,1175.71626762,172.03829685,851.09855103,1532.15925053,198.40780324,730.16253898,474.651115,2455.09197414,1362.12139899,75.01669921,39.73611825,54.64852876,2404.17154801,40.33625184,350.98722297,358.26156956,35.28058096,1398.49313194,590.47689858,128.39221731,209.13746446,113.66166547,45.10094886,108.02404686,117.29883876,64.10517932,803.8152982,106.55099168,125.02783202,124.57318535,89.0198164,212.68370843,137.30329189,525.57154113,672.87705958,46.91953551,451.00948858,80.01781249,112.47958415,1051.14308226,515.02373857,93.85725688,57.10362073,240.59901347,205.50029117,56.92176207,133.66611859,708.33949921,1194.81142741,98.93111362,489.19980818,79.67228103,153.67057171,96.65788032,522.84366116,61.81376015,952.9394033,2105.92333782
2281.9625253,114.2981708,240.9627308,425.18555819,106.20546021,803.8152982,153.39778372,281.88093036,491.01839483,345.53146303,122.75459871,243.41782277,392.81471586,96.38509232,1880.41859353,140.35851745,652.87260646,97.83996164,219.88531155,15.7307745,152.2157024,114.75281746,909.29332376,1399.40242526,745.62052548,996.58548284,809.27105814,1887.69294012,1160.25828111,165.40045559,852.91713768,1564.89381018,201.04475388,728.34395233,501.92991471,2464.18490738,1378.48867881,77.28993252,41.82749289,54.37574076,2213.21995002,41.82749289,351.89651629,352.80580962,35.55336896,1383.03514543,594.93243587,127.48292399,210.95605111,112.75237215,44.82816086,108.09679033,130.93823862,65.65097798,818.72770871,104.51417463,122.04534991,127.17376426,86.74658309,207.50073648,145.85064913,527.39012778,669.23988628,50.37485014,445.55372864,81.9091426,111.66122016,1000.22265613,511.75028261,95.74858699,58.92220738,236.41626418,212.77463776,56.13976981,138.21258521,689.24433941,1196.63001406,100.56784161,454.64666188,79.1994485,150.03339842,101.47713493,528.2994211,60.28614736,961.12304321,2255.04744291
2306.05879838,109.11519885,257.87558662,447.37231529,102.75014558,760.16921866,148.5785291,326.43630323,476.46970165,308.25043675,121.29972939,253.96562532,408.27270237,92.56606036,1874.96283358,146.12343713,672.87705958,94.657435,229.79660878,16.0035625,151.30640907,112.93423081,909.29332376,1398.49313194,749.25769877,977.49032304,772.89932519,1907.69739324,1152.98393452,164.76395026,863.82865757,1563.98451686,196.5892166,681.96999282,462.83030179,2727.87997127,1365.75857228,76.3806392,42.37306889,53.6483061,2273.23330939,40.19076491,356.44298291,327.34559655,37.28102627,1396.67454529,586.91246875,127.11920666,230.96050423,110.75192683,44.00979687,107.8421882,138.21258521,66.8330593,823.81975132,100.33142534,126.02805467,125.11876135,88.01959374,210.04675779,160.03562498,523.57109582,691.06292605,50.37485014,481.92546159,86.56472442,113.11608948,991.12972289,553.75963417,94.20278834,58.46756072,232.59723222,217.32110438,57.19455006,136.39399856,713.79525915,1224.8181071,101.47713493,463.73959512,75.47134587,152.76127839,104.38687357,567.03531669,59.64964204,982.03678966,2055.00291169
2379.16598161,116.38954544,279.15305039,460.46613915,107.2966122,803.8152982,151.76105573,326.43630323,478.2882883,299.70307951,125.30062001,258.23930395,428.27715549,97.65810297,1973.16651255,156.03473436,696.518686,95.74858699,229.79660878,15.82170383,160.76305964,112.20679615,942.93717673,1416.67899841,794.72236496,1003.85982943,787.44801837,1952.2527661,1225.72740042,166.76439558,889.28887063,1582.17038333,195.86178194,678.33281952,565.58044738,3091.59730077,1331.20542598,75.5622752,45.46466619,53.83016477,2282.32624263,43.19143288,392.81471586,397.36118248,38.91775426,1354.48333507,585.11206797,126.937348,248.23707739,111.38843216,47.82882883,110.75192683,138.21258521,68.10606995,827.45692462,101.4407632,128.30128798,130.30173329,87.65587641,218.59411503,156.58031035,496.47415477,694.70009935,48.55626349,527.39012778,84.67339431,118.93556675,1027.50145584,577.21940192,94.74836434,61.10451136,240.05343747,201.86311787,57.21273593,132.39310794,741.98335218,1268.10046931,103.65943891,491.01839483,76.28970986,167.12811291,104.7505909,578.31055391,60.64986469,994.76689619,2164.11811054
2454.12812322,122.93645737,273.69729045,464.64888844,103.65943891,831.09409791,157.67146234,347.35004967,454.64666188,290.06457028,136.39399856,263.05855856,436.4607954,113.57073614,2014.99400544,155.99836262,691.06292605,94.29371767,228.14169493,15.63984517,161.67235296,118.02627342,932.93495017,1484.87599769,816.54540473,1036.59438908,860.19148427,2164.11811054,1233.91104034,173.40223684,923.84201694,1588.5354366,210.95605111,665.60271299,563.76186073,3273.45596552,1327.56825268,73.1253691,46.91953551,54.10295276,2289.60058922,43.10050355,335.52923647,355.53368959,40.64541157,1382.12585211,608.31723359,131.48381462,272.78799713,109.11519885,46.46488884,115.11653479,123.66389203,64.83261398,798.35953826,103.65943891,139.3037372,138.75816121,84.01870311,227.23240161,179.13078478,483.74404824,754.71345872,51.82971945,500.11132807,82.92755113,122.84552804,1018.40852261,592.49552976,97.09434111,59.55871271,252.783544,200.04453123,57.0126914,133.1205426,761.98780531,1278.4664132,110.02449217,483.74404824,78.47201384,168.21926489,102.02271093,586.49419382,62.10473401,1060.2360155,2227.7686432
2412.75527699,125.11876135,273.15171446,460.46613915,104.56873223,854.73572433,156.58031035,327.34559655,472.83252835,290.06457028,132.39310794,263.51320522,437.37008873,110.02449217,1942.25053954,152.57941973,694.70009935,90.29282705,230.63315864,15.27612784,151.85198507,111.57029082,952.9394033,1454.86931801,789.26660502,1047.50590897,800.1781249,2062.27725828,1228.09156306,171.58365019,927.47919023,1556.71017027,205.8640085,647.41684651,572.85479397,3318.92063171,1385.7630254,70.92487925,49.01091015,54.01202343,2355.06970853,42.19121022,330.98276985,388.26824924,40.37262357,1391.21878535,641.30639538,129.11965197,243.69061077,110.02449217,45.46466619,113.38887747,137.30329189,66.46934197,791.08519167,109.11519885,132.12031994,130.66545062,85.6554311,220.95827767,178.76706745,483.74404824,730.70811497,48.04705923,518.29719454,85.83728976,125.11876135,1009.31558937,584.13003118,97.6399171,58.39481725,261.78554791,189.13301134,57.10362073,135.63019217,738.34617889,1281.19429317,110.57006817,503.74850136,76.65342719,169.12855822,100.93155894,579.21984723,60.92265269,1054.78025556,2018.63117874
2467.47654921,123.66389203,278.24375707,473.74182168,108.20590553,929.29777688,159.30819032,330.98276985,506.47638133,298.24821019,133.66611859,278.42561573,443.73514199,107.2966122,2000.44531226,155.21637037,708.33949921,90.74747371,229.79660878,15.27612784,163.67279828,112.66144281,1003.85982943,1487.60387766,784.7201384,1127.52372146,832.91268456,2065.91443157,1212.08800057,175.67547015,972.94385642,1661.2789025,207.31887782,629.23098004,596.49642038,3455.31463027,1389.4001987,72.7434659,48.91998082,53.73923543,2473.27784061,40.7363409,331.89206317,393.72400919,42.91864488,1400.31171858,649.34454836,130.93823862,256.4207173,111.29750283,46.91953551,113.20701881,138.21258521,66.0146953,851.09855103,104.2595725,137.66700922,130.21080396,85.83728976,222.68593499,192.77018464,509.2042613,769.2621519,50.73856747,534.66447437,87.29215908,129.57429864,1054.78025556,597.40571371,100.87700134,58.74034871,260.05789059,192.77018464,59.8315007,134.75727058,788.3573117,1355.75634572,105.47802556,525.57154113,78.96303223,166.94625424,100.93155894,651.23587847,65.45093344,1051.14308226,2109.56051111
2555.67800161,122.20902271,294.6110369,491.56397082,114.0253828,918.38625699,166.40067825,356.44298291,509.2042613,318.25266331,133.66611859,291.88315693,454.64666188,117.1169801,2089.55605799,157.48960367,745.62052548,92.1114137,239.72609187,19.11334567,180.40379543,112.75237215,1098.4263351,1577.62391672,849.27996439,1091.15198851,854.73572433,2200.48984349,1227.54598707,178.76706745,1063.87318879,1702.19710207,206.04586716,690.15363273,669.23988628,3655.3591615,1509.42691743,73.74368856,52.19343678,53.6483061,2636.95063889,43.77338061,354.62439626,414.63775563,45.10094886,1418.49758506,683.24300347,134.39355325,254.60213065,111.84307882,46.64674751,115.73485425,143.66834515,67.28770596,900.20039052,105.18705169,141.06776625,141.48604118,85.83728976,235.68882952,201.86311787,532.84588772,781.99225843,51.70241839,551.0317542,89.18348919,132.12031994,1018.40852261,615.04600419,103.87766931,60.74079403,258.05744528,203.68170452,64.19610866,143.30462782,787.44801837,1382.12585211,117.84441476,520.11578119,80.38152982,169.12855822,104.38687357,641.41551058,66.46934197,1118.43078822,2307.78645569
