index,security_1,security_2,security_3,security_4,security_5,security_6,security_7,security_8,security_9,security_10,security_11,security_12,security_13,security_14,security_15,security_16,security_17,security_18,security_19,security_20,security_21,security_22,security_23,security_24,security_25,security_26,security_27,security_28,security_29,security_30,security_31
19773.82058123,22.11709681,39.63681957,8.55573087,87.50986139,12.60284008,19.04626395,44.28744506,15.97543108,8.96399189,19.34802209,27.06948045,52.89642737,64.78924829,23.96314663,209.455652,9.05274428,9.39000338,120.25949511,14.0228784,26.27070889,101.1777302,45.3524738,49.52383636,54.49397048,40.47109208,138.89749804,131.79730645,63.19170518,7.72145836,98.07139638,27.60199482
19258.91468689,22.20584921,38.74929562,8.16522033,86.26732786,12.2478305,18.85100868,42.15738758,15.26541193,8.82198805,18.54925054,25.73819453,50.76636989,61.23915249,22.54310831,204.1305083,8.73323566,9.4610053,112.27177957,13.40161163,26.0932041,97.62763441,44.28744506,51.56514145,52.89642737,38.78479658,140.67254594,128.69097263,61.23915249,7.93446411,97.62763441,26.89197566
19203.3379372,23.27087795,39.56581765,8.07646794,84.49227996,12.33658289,18.63800293,42.86740674,15.26541193,8.87523949,18.28299335,25.82694692,50.50011271,61.41665728,22.18809873,202.35546041,8.6977347,9.4610053,111.82801759,13.66786882,25.11692776,94.96506256,44.19869267,53.78395132,53.96145611,39.76107292,142.00383186,128.24721065,62.30418123,8.07646794,97.18387243,27.42449003
19051.21633232,23.27087795,38.02152598,8.21847177,84.49227996,12.07032571,18.26524287,42.60114956,15.35416432,9.05274428,17.83923138,25.64944213,50.41136031,59.99661896,22.89811789,202.35546041,8.34272512,9.4610053,110.94049364,13.57911642,25.38318495,94.52130058,44.28744506,54.31646569,54.31646569,38.96230137,135.34740224,126.02840078,63.54671476,8.52022991,94.96506256,27.33573763
19053.79015177,23.00462076,38.16352981,8.1119689,83.42725122,11.62656373,18.26524287,42.24613998,15.26541193,9.23024907,18.46049814,26.1819565,50.32260792,59.10909501,24.14065142,200.58041251,8.37822608,9.30125099,113.15930352,13.13535445,25.29443255,94.96506256,43.48867351,55.02648485,52.09765581,38.78479658,135.79116422,128.24721065,63.72421955,8.55573087,95.85258651,26.71447087
18811.47836317,22.82711597,37.4180097,7.98771554,82.53972727,11.36030655,17.75047898,40.55984448,14.73289756,8.96399189,17.92798377,26.62571847,49.79009355,58.93159022,24.22940381,197.03031671,8.34272512,8.73323566,113.15930352,12.86909726,24.76191818,91.41496676,42.51239716,53.25143695,50.50011271,37.54226305,134.4598783,128.69097263,65.14425787,8.60898231,92.30249071,24.93942297
19200.42685865,22.82711597,38.53628987,7.89896315,84.66978475,11.44905894,17.96348473,41.71362561,15.44291672,9.94026823,18.46049814,26.71447087,50.5888651,60.52913333,24.4069086,198.80536461,8.66223374,8.6977347,114.49058944,13.22410684,25.73819453,94.52130058,43.48867351,52.363913,53.16268455,37.54226305,139.34126002,132.24106842,63.36920997,9.23024907,96.29634848,25.64944213
19559.53679895,23.44838274,39.49481574,7.98771554,85.73481349,11.80406852,17.75047898,43.04491153,16.59669785,10.11777302,18.46049814,26.00445171,51.92015103,62.12667644,25.20568016,203.24298435,8.66223374,9.05274428,120.70325708,13.66786882,25.82694692,97.62763441,42.95615914,52.89642737,54.1389609,39.05105376,140.22878397,138.00997409,63.90172434,9.76276344,98.51515836,27.06948045
19995.43531133,24.0696495,40.38233969,8.25397273,88.21988055,12.1590781,18.19424096,44.28744506,17.04045982,9.94026823,18.90426012,25.47193734,52.98517976,65.14425787,25.38318495,207.6806041,8.96399189,9.14149668,122.03454301,13.934126,26.71447087,101.62149218,44.02118788,54.31646569,56.44652317,42.06863519,143.33511779,140.22878397,65.32176266,10.02902063,103.84030205,27.77949961
19874.41254563,23.62588753,42.08638567,7.98771554,87.68736618,11.98157331,18.19424096,43.39992111,16.68545024,9.85151584,19.88053646,25.11692776,50.76636989,66.20928661,26.00445171,209.455652,8.82198805,8.96399189,119.81573313,13.84537361,26.27070889,99.84644428,43.5774259,52.98517976,55.9140088,41.35861603,141.11630791,140.67254594,64.96675308,10.4727826,101.62149218,27.15823284
19285.87766447,23.62588753,40.82610166,7.81021075,86.44483265,11.89282092,17.89248281,41.71362561,16.50794545,9.49650626,19.70303167,23.69688944,49.70134115,62.65919081,24.58441339,205.01803225,8.66223374,8.52022991,113.60306549,13.66786882,25.82694692,97.18387243,42.42364477,52.18640821,53.96145611,38.78479658,138.00997409,136.67868817,63.01420039,9.49650626,98.07139638,26.35946129
19268.65969986,23.35963034,40.82610166,7.72145836,85.73481349,11.98157331,18.12323904,42.42364477,16.33044066,9.94026823,19.96928886,23.78564184,49.52383636,62.65919081,24.85067058,203.24298435,8.66223374,8.60898231,114.04682747,13.49036403,25.73819453,97.18387243,41.8911304,50.32260792,54.31646569,38.78479658,138.45373607,138.00997409,62.65919081,9.31900147,98.07139638,26.0932041
19562.62538229,23.27087795,41.85562944,7.45520117,86.44483265,12.33658289,18.26524287,42.06863519,16.59669785,9.40775386,21.12306999,24.67316579,49.16882678,63.72421955,25.20568016,207.6806041,8.6977347,8.43147752,117.59692326,13.57911642,25.82694692,98.95892033,41.8911304,51.56514145,55.55899922,40.2048349,138.45373607,138.89749804,62.30418123,9.67401105,102.9527781,27.15823284
19839.94111544,23.53713513,42.08638567,7.57945453,86.44483265,12.42533529,18.19424096,41.8911304,16.77420264,9.14149668,21.30057478,24.495661,50.14510313,65.49926745,24.85067058,219.21841544,8.52022991,8.43147752,120.25949511,14.0228784,26.00445171,101.62149218,43.93243548,52.80767497,55.9140088,39.84982532,138.45373607,138.89749804,61.41665728,10.73903978,105.17158797,26.89197566
19175.27442993,23.27087795,40.38233969,7.36644878,84.66978475,12.95784966,17.8214809,39.22855855,16.33044066,8.87523949,21.38932717,23.43063226,47.30502649,62.30418123,23.51938465,213.89327174,8.55573087,8.25397273,118.04068524,13.57911642,24.93942297,96.29634848,42.51239716,50.94387468,55.20398964,39.49481574,134.90364027,132.24106842,59.64160938,11.09404936,100.73396823,26.44821368
19250.92697135,23.27087795,40.96810549,7.63270596,84.66978475,13.22410684,18.19424096,39.22855855,15.79792629,8.96399189,22.54310831,22.98687028,47.92629325,63.54671476,24.31815621,214.78079569,8.7864871,8.21847177,119.81573313,13.49036403,25.11692776,96.29634848,41.97988279,50.94387468,56.80153275,38.96230137,136.23492619,133.57235435,59.46410459,11.36030655,101.1777302,26.00445171
19002.89952852,23.35963034,40.96810549,7.63270596,82.71723206,12.78034487,18.19424096,38.16352981,15.6204215,9.05274428,20.76806041,22.6318607,48.28130283,62.48168602,22.27685112,219.21841544,8.7864871,8.07646794,117.59692326,13.22410684,25.38318495,93.19001466,40.55984448,50.50011271,55.9140088,38.429787,136.67868817,129.1347346,58.39907585,11.00529697,97.62763441,25.64944213
19458.02180965,23.27087795,41.57162178,7.63270596,83.60475601,13.04660205,18.33624479,40.29358729,16.06418348,9.67401105,21.74433675,23.34187986,50.14510313,63.19170518,22.98687028,225.43108308,8.96399189,8.34272512,119.37197116,13.22410684,26.27070889,97.18387243,41.18111124,50.94387468,57.33404711,39.93857771,139.34126002,131.79730645,57.5115519,11.27155415,101.62149218,26.98072805
19710.18511408,23.35963034,43.18691537,7.77470979,83.60475601,13.22410684,18.40724671,41.09235885,16.06418348,9.49650626,21.65558436,22.80936549,50.50011271,63.36920997,22.89811789,236.08137047,9.85151584,8.46697847,118.92820919,13.66786882,26.1819565,97.62763441,40.91485406,52.54141779,59.99661896,39.67232053,141.11630791,134.01611632,57.33404711,12.07032571,103.39654008,26.00445171
19837.89981036,23.18212555,41.19886172,7.63270596,83.24974643,13.934126,18.19424096,41.71362561,16.15293587,9.76276344,21.92184154,22.80936549,51.47638905,65.49926745,22.6318607,239.63146627,9.94026823,8.16522033,118.92820919,13.934126,26.0932041,99.4026823,40.55984448,51.21013187,60.52913333,40.38233969,140.67254594,134.90364027,56.97903754,12.1590781,107.39039785,26.27070889
20279.28322075,23.98089711,41.85562944,7.89896315,85.5573087,14.99915474,19.01076299,44.02118788,16.50794545,10.38403021,22.27685112,23.16437507,52.71892258,68.51684887,23.07562268,241.40651417,10.02902063,8.1119689,121.59078103,14.82164995,26.53696608,100.73396823,42.06863519,52.00890342,61.77166686,41.44736843,144.22264174,138.45373607,59.46410459,12.78034487,108.72168377,27.77949961
19807.794998,23.53713513,41.48286938,7.33094782,83.07224164,14.73289756,18.4959991,42.33489237,15.97543108,9.67401105,22.27685112,22.98687028,51.83139863,66.56429619,22.80936549,236.96889442,9.85151584,8.07646794,122.03454301,14.28913558,25.91569932,96.29634848,41.00360645,48.8138172,60.35162854,39.76107292,140.67254594,134.01611632,58.39907585,12.33658289,107.39039785,27.69074721
19570.95035694,23.35963034,40.75509974,7.27769638,83.7822608,14.46664037,18.93976107,41.00360645,15.44291672,9.58525865,20.76806041,22.6318607,51.83139863,66.20928661,22.36560352,233.41879863,9.76276344,7.84571171,118.48444721,13.84537361,25.47193734,96.29634848,41.26986364,49.70134115,59.10909501,39.22855855,138.45373607,132.24106842,57.5115519,11.98157331,106.05911192,27.24698524
20180.5905576,24.0696495,41.78462753,7.40194974,86.62233744,14.37788798,19.22376874,41.35861603,16.06418348,9.67401105,21.12306999,22.80936549,53.78395132,68.33934408,22.54310831,244.06908602,9.76276344,7.89896315,121.14701906,14.46664037,26.27070889,98.95892033,41.62487321,50.05635073,59.64160938,39.40606334,143.33511779,137.12245014,60.17412375,12.51408768,112.71554154,28.40076637
20576.99425425,23.98089711,42.15738758,7.57945453,89.63991886,14.91040235,19.29477065,41.97988279,16.15293587,9.40775386,20.8568128,23.60813705,55.20398964,69.93688719,22.36560352,251.16927761,9.67401105,7.89896315,120.70325708,14.46664037,26.35946129,100.73396823,42.60114956,51.12137947,61.41665728,40.91485406,140.67254594,140.22878397,63.54671476,12.95784966,114.49058944,29.82080469
20873.4805047,24.31815621,41.71362561,7.57945453,90.97120479,15.53166911,19.22376874,43.04491153,15.7091739,9.94026823,20.9455652,24.31815621,55.38149443,71.17942072,22.45435591,254.7193734,9.67401105,9.14149668,121.59078103,14.91040235,25.82694692,102.06525415,44.46494985,51.12137947,62.12667644,40.29358729,143.33511779,143.33511779,63.19170518,13.40161163,115.37811339,29.99830948
21132.8505036,24.22940381,42.53014764,7.81021075,90.97120479,15.35416432,19.22376874,43.22241632,16.24168827,10.65028739,20.50180323,25.02817537,56.26901838,71.00191593,22.54310831,254.7193734,10.20652542,8.52022991,120.70325708,15.26541193,26.27070889,105.17158797,43.6661783,49.16882678,63.01420039,42.06863519,148.66026148,146.44145161,63.01420039,15.17665953,118.92820919,29.90955709
21688.2452405,24.67316579,43.41767159,8.7864871,94.07753861,15.6204215,19.38352305,43.5774259,16.77420264,11.09404936,20.32429844,24.58441339,57.33404711,73.66448778,22.6318607,261.819565,9.94026823,9.23024907,124.69711486,15.35416432,26.98072805,107.39039785,44.02118788,47.48253128,64.96675308,43.13366393,155.76045308,153.98540518,65.49926745,15.08790714,122.03454301,30.44207146
22205.93796003,25.11692776,44.81995943,9.40775386,95.40882453,15.6204215,19.82728502,44.19869267,17.04045982,11.89282092,20.41305083,24.22940381,56.97903754,76.68206921,22.36560352,275.13242424,9.94026823,9.31900147,127.3596867,15.53166911,27.15823284,110.05296969,44.37619746,48.63631241,66.91930577,43.84368309,165.07945454,153.98540518,66.03178182,14.73289756,124.69711486,31.86210977
21989.96788225,24.4069086,44.6779556,9.49650626,94.52130058,15.53166911,19.66753071,42.95615914,16.77420264,11.09404936,19.61427928,23.87439423,54.67147527,77.56959316,21.38932717,277.79499608,10.02902063,9.14149668,123.80959091,15.17665953,26.71447087,108.72168377,44.19869267,47.21627409,66.20928661,43.75493069,161.97312072,152.65411925,63.54671476,14.99915474,126.47216275,30.44207146
22240.05438064,25.47193734,44.51820129,8.96399189,95.85258651,14.99915474,20.11129269,45.26372141,16.86295503,11.98157331,18.46049814,24.05189902,57.68905669,81.65220332,21.21182238,283.12013978,9.67401105,9.14149668,120.25949511,15.44291672,27.24698524,110.05296969,44.28744506,48.54756002,66.56429619,44.99746422,164.19193059,154.42916715,64.25673392,15.79792629,124.25335288,31.50710019
22633.91975879,24.58441339,46.4530035,8.82198805,101.1777302,14.99915474,21.06981855,47.39377888,17.04045982,13.13535445,18.72675533,22.89811789,62.12667644,81.82970811,20.76806041,287.55775952,9.49650626,9.40775386,120.70325708,15.88667869,27.60199482,115.82187536,43.5774259,50.5888651,67.45182014,51.29888426,168.18578836,157.091739,61.0616477,16.95170743,125.5846388,32.74963372
22879.24912881,24.76191818,47.18077314,8.82198805,106.05911192,14.82164995,21.30057478,48.72506481,18.28299335,12.1590781,18.10548856,23.78564184,61.77166686,82.53972727,21.03431759,284.00766373,10.02902063,9.23024907,122.03454301,16.33044066,28.48951877,117.59692326,43.75493069,48.63631241,68.51684887,51.29888426,168.18578836,160.6418348,59.2865998,16.41919306,126.47216275,35.23470078
23282.93052184,25.47193734,49.39958301,9.23024907,107.39039785,16.68545024,22.40110448,49.96759834,19.70303167,12.07032571,19.1705173,23.34187986,66.91930577,85.02479433,20.8568128,276.01994818,10.91654457,9.40775386,133.57235435,17.57297419,29.46579511,121.14701906,43.75493069,49.70134115,70.11439198,55.02648485,161.52935874,167.74202639,60.35162854,17.57297419,135.34740224,37.09850107
23774.86729638,27.33573763,48.95582103,9.05274428,106.05911192,16.68545024,22.70286262,52.45266539,19.1705173,12.51408768,19.08176491,23.78564184,71.00191593,92.74625269,22.6318607,285.78271163,11.44905894,9.58525865,130.02225855,17.4842218,30.61957625,120.70325708,44.02118788,52.71892258,71.5344303,56.97903754,165.52321652,170.40459824,58.93159022,19.70303167,138.00997409,40.29358729
23257.97334839,26.53696608,50.00309929,8.87523949,104.28406402,16.33044066,21.88634059,50.85512229,19.08176491,11.71531613,17.92798377,23.25312747,66.3867914,87.3323566,21.38932717,280.45756793,10.4727826,9.14149668,126.47216275,16.86295503,29.55454751,118.92820919,45.70748338,52.09765581,70.46940156,55.55899922,160.19807282,171.29212219,59.46410459,23.34187986,134.90364027,38.16352981
22692.33658512,24.93942297,49.11557535,8.82198805,98.95892033,16.06418348,21.60233292,51.03262708,18.90426012,11.53781134,16.68545024,22.89811789,66.03178182,82.89473685,21.03431759,274.24490029,10.73903978,9.14149668,125.5846388,17.04045982,28.75577595,116.70939931,45.4412262,51.29888426,71.00191593,54.84898006,159.75431085,161.08559677,59.99661896,24.85067058,127.80344868,37.27600586
23308.88172212,25.73819453,49.55933732,8.82198805,106.94663587,15.97543108,22.11709681,51.21013187,19.1705173,11.71531613,17.21796461,22.7206131,68.51684887,86.44483265,21.83308915,284.89518768,11.09404936,9.23024907,130.02225855,17.04045982,29.82080469,117.15316129,45.3524738,51.83139863,71.88943988,55.73650401,163.30440664,166.41074046,59.46410459,24.05189902,131.35354447,38.16352981
23792.99053542,26.0932041,50.73086893,8.87523949,108.72168377,16.50794545,22.18809873,52.89642737,19.96928886,11.36030655,17.3954694,22.36560352,69.93688719,91.85872874,21.38932717,291.10785532,11.53781134,9.23024907,130.9097825,16.86295503,30.17581427,123.36582893,45.79623578,54.1389609,77.39208837,58.22157106,164.19193059,169.96083626,59.2865998,27.24698524,135.34740224,39.31731095
23471.08559906,25.02817537,50.28710696,8.73323566,103.84030205,15.88667869,21.88634059,52.54141779,19.52552688,11.18280176,17.75047898,21.83308915,66.03178182,92.74625269,21.38932717,292.88290322,13.13535445,9.14149668,129.57849658,16.41919306,29.37704272,120.25949511,44.81995943,52.54141779,75.61704047,56.62402796,164.19193059,167.29826441,60.35162854,31.50710019,132.6848304,38.25228221
23415.54435033,25.38318495,51.33438522,8.55573087,100.73396823,15.6204215,21.88634059,51.74264624,19.2592697,11.44905894,16.95170743,23.60813705,67.45182014,89.19615689,21.03431759,298.20804691,12.69159247,9.14149668,125.5846388,15.6204215,28.04575679,126.47216275,48.01504565,55.73650401,70.11439198,58.22157106,161.08559677,161.97312072,59.81911417,29.02203314,128.24721065,37.54226305
24595.7736979,26.27070889,55.02648485,8.52022991,109.16544574,16.59669785,22.11709681,51.83139863,19.08176491,11.44905894,19.34802209,23.87439423,69.04936324,94.07753861,21.38932717,324.83376539,12.78034487,9.58525865,127.3596867,16.50794545,29.82080469,134.90364027,48.37005523,57.68905669,72.06694467,63.01420039,169.51707429,166.41074046,60.35162854,30.35331906,134.4598783,41.00360645
23749.3421076,25.29443255,52.50591683,8.25397273,108.72168377,16.33044066,21.44257861,51.21013187,18.01673617,11.44905894,18.81550772,22.6318607,64.96675308,87.3323566,20.8568128,315.07100195,12.07032571,9.49650626,130.9097825,16.15293587,28.31201398,130.9097825,47.57128367,58.57658064,68.16183929,59.64160938,161.97312072,159.75431085,58.75408543,28.04575679,127.3596867,38.96230137
23646.81534099,25.29443255,51.61839288,8.28947369,103.84030205,15.88667869,21.60233292,50.05635073,17.4842218,11.00529697,18.63800293,23.78564184,62.12667644,84.84728954,21.30057478,318.62109774,12.33658289,9.40775386,126.47216275,16.15293587,28.22326158,128.24721065,48.9025696,60.70663812,67.80682971,55.73650401,161.97312072,155.3166911,64.43423871,29.37704272,127.3596867,38.25228221
24248.04181463,25.29443255,50.73086893,8.34272512,106.05911192,15.97543108,22.0460949,50.05635073,17.75047898,11.27155415,18.99301251,24.22940381,63.72421955,89.19615689,21.21182238,326.60881329,12.60284008,10.02902063,126.91592473,16.15293587,28.31201398,134.4598783,49.52383636,61.23915249,70.82441114,58.22157106,165.52321652,165.07945454,64.78924829,29.46579511,130.46602052,38.3410346
23276.66460276,24.22940381,49.55933732,7.72145836,99.84644428,15.6204215,21.30057478,48.01504565,17.57297419,11.27155415,19.52552688,23.16437507,58.75408543,83.7822608,20.9455652,325.72128934,11.89282092,9.58525865,115.82187536,15.44291672,27.868252,127.3596867,47.74878846,61.59416207,66.3867914,55.73650401,157.091739,157.97926295,62.12667644,28.22326158,122.47830498,35.32345318
23865.25273536,25.20568016,50.00309929,7.89896315,103.39654008,15.7091739,21.60233292,48.54756002,17.04045982,13.04660205,20.05804125,23.96314663,63.90172434,86.44483265,21.47807957,335.48405278,12.51408768,9.49650626,119.37197116,15.88667869,27.69074721,127.3596867,47.74878846,60.35162854,68.51684887,53.25143695,161.97312072,160.6418348,61.41665728,28.93328074,126.91592473,37.89727263
23783.36977581,24.22940381,50.14510313,8.21847177,104.727826,15.44291672,21.74433675,47.39377888,16.41919306,12.42533529,19.2592697,23.69688944,61.0616477,85.20229912,21.38932717,335.48405278,13.40161163,9.67401105,118.04068524,15.88667869,27.69074721,131.35354447,47.57128367,58.57658064,70.11439198,51.56514145,158.8667869,158.8667869,63.54671476,30.88583343,122.92206696,36.92099628
23674.43508629,24.495661,48.10379804,7.93446411,103.84030205,15.53166911,22.18809873,46.41750254,16.41919306,12.60284008,20.05804125,24.85067058,59.46410459,82.71723206,21.21182238,337.25910068,12.95784966,9.76276344,117.59692326,15.35416432,28.22326158,132.24106842,47.39377888,58.57658064,71.35692551,52.45266539,149.54778543,157.53550097,63.19170518,31.24084301,122.03454301,35.23470078
22607.95080804,22.36560352,46.23999775,7.63270596,96.29634848,14.91040235,21.81533867,42.77865435,15.44291672,12.07032571,19.08176491,24.85067058,55.73650401,74.90702131,21.12306999,328.38386118,12.51408768,9.40775386,109.16544574,14.55539277,26.53696608,122.47830498,48.37005523,57.86656148,67.62932492,50.32260792,145.99768963,148.21649951,62.48168602,30.70832864,111.82801759,31.59585259
22169.10571615,21.12306999,46.23999775,7.27769638,97.62763441,13.40161163,21.67333484,40.29358729,14.91040235,12.1590781,17.21796461,25.56068974,51.74264624,73.13197341,20.8568128,313.29595405,11.44905894,9.14149668,103.84030205,14.55539277,25.02817537,121.59078103,48.63631241,56.44652317,67.45182014,46.06249296,145.11016569,145.99768963,61.59416207,28.48951877,113.60306549,30.17581427
22249.01837253,21.74433675,46.68375973,7.27769638,103.39654008,14.20038319,21.51358053,41.18111124,14.55539277,11.71531613,17.4842218,23.51938465,52.63017018,74.19700215,20.59055562,319.50862169,11.80406852,8.96399189,108.2779218,14.20038319,24.93942297,121.14701906,48.54756002,55.9140088,68.16183929,45.4412262,142.00383186,145.55392766,60.52913333,29.6432999,114.04682747,30.08706188
21663.73182902,20.9455652,45.97374057,7.0114392,98.07139638,13.31285924,21.15857095,40.47109208,14.20038319,11.53781134,17.12921222,23.34187986,52.80767497,73.3094782,20.76806041,313.29595405,11.00529697,9.05274428,107.83415982,13.22410684,25.47193734,114.49058944,48.10379804,55.20398964,67.09681056,42.60114956,140.67254594,138.45373607,59.10909501,28.66702356,109.60920772,28.93328074
22217.56452377,21.47807957,46.59500733,7.22444495,100.73396823,13.84537361,21.67333484,40.73734927,13.84537361,11.71531613,17.83923138,24.22940381,54.84898006,72.42195425,21.21182238,326.60881329,11.80406852,8.82198805,106.94663587,13.40161163,25.29443255,116.26563734,48.8138172,56.26901838,67.80682971,41.97988279,144.66640371,138.00997409,62.65919081,31.86210977,114.04682747,29.82080469
22261.19520111,20.50180323,46.68375973,7.13569255,101.62149218,13.75662121,22.18809873,39.67232053,13.66786882,11.98157331,17.3954694,23.78564184,53.25143695,70.64690635,21.12306999,331.04643303,12.2478305,8.73323566,104.28406402,12.78034487,25.11692776,119.37197116,48.10379804,57.5115519,68.69435366,41.71362561,147.32897556,138.89749804,61.23915249,34.8796912,114.93435141,29.02203314
22446.82971031,19.88053646,46.77251212,7.18894399,100.73396823,14.0228784,22.01059394,37.89727263,13.40161163,11.80406852,16.50794545,23.07562268,52.18640821,73.48698299,20.8568128,336.37157673,13.13535445,8.7864871,104.727826,12.60284008,25.20568016,120.25949511,47.74878846,56.80153275,73.84199257,41.00360645,152.21035728,143.77887976,61.94917165,41.18111124,114.93435141,28.57827116
23220.64409109,20.50180323,47.30502649,7.04694016,104.28406402,15.44291672,21.83308915,40.2048349,14.0228784,11.80406852,16.68545024,23.43063226,51.74264624,81.11968895,20.8568128,350.57195991,12.86909726,8.87523949,106.05911192,14.11163079,25.64944213,125.5846388,46.59500733,56.62402796,75.0845261,43.13366393,156.64797702,155.3166911,61.23915249,38.78479658,119.81573313,28.66702356
24727.83726153,21.03431759,50.05635073,7.18894399,111.82801759,15.6204215,22.45435591,41.8911304,14.73289756,12.42533529,16.68545024,25.73819453,54.84898006,86.79984223,21.12306999,385.18539393,12.78034487,8.7864871,111.38425562,14.73289756,26.44821368,132.24106842,48.99132199,57.86656148,78.81212668,47.48253128,166.41074046,162.86064467,63.90172434,39.84982532,126.02840078,31.68460498
24961.38031351,21.30057478,49.96759834,7.10019159,109.16544574,15.6204215,22.18809873,41.8911304,14.91040235,12.60284008,16.95170743,27.60199482,54.31646569,86.44483265,21.30057478,390.51053762,12.95784966,8.60898231,110.94049364,14.46664037,26.0932041,137.12245014,49.08007439,57.68905669,75.97205005,46.06249296,164.19193059,166.41074046,65.67677224,38.3410346,127.80344868,32.57212893
25439.418463,21.21182238,50.14510313,7.13569255,113.15930352,15.35416432,22.09934633,44.73120704,15.79792629,12.51408768,16.77420264,28.40076637,59.46410459,87.86487097,20.8568128,395.83568132,15.26541193,8.87523949,115.37811339,14.99915474,26.62571847,136.67868817,48.10379804,58.04406627,79.16713626,47.92629325,160.19807282,168.18578836,67.80682971,46.50625494,133.57235435,34.79093881
26195.8196239,21.30057478,50.05635073,7.66820692,114.49058944,16.06418348,23.96314663,45.88498817,15.6204215,13.22410684,17.57297419,30.44207146,61.59416207,87.3323566,20.67930802,417.1362561,18.19424096,9.05274428,115.37811339,16.06418348,26.35946129,140.67254594,49.52383636,59.99661896,78.63462189,48.63631241,165.07945454,169.07331231,68.87185845,48.28130283,134.01611632,33.63715767
26013.5577057,20.8568128,51.56514145,7.36644878,108.72168377,15.53166911,24.31815621,43.48867351,14.82164995,12.78034487,17.57297419,33.72591007,59.81911417,85.5573087,21.03431759,404.71092081,17.30671701,8.96399189,121.59078103,15.88667869,26.00445171,135.34740224,50.5888651,57.86656148,84.66978475,47.48253128,158.8667869,164.63569257,79.34464105,47.57128367,127.80344868,33.28214809
25050.45221705,21.38932717,50.14510313,7.10019159,107.83415982,14.28913558,25.47193734,39.93857771,13.84537361,12.86909726,16.59669785,29.02203314,56.80153275,79.87715542,22.36560352,408.26101661,16.77420264,8.46697847,114.93435141,14.91040235,25.20568016,128.69097263,52.2751606,59.2865998,80.58717458,42.51239716,157.091739,152.21035728,75.0845261,46.50625494,116.26563734,31.4183478
26899.71486797,22.18809873,53.25143695,7.63270596,114.04682747,15.7091739,27.42449003,42.06863519,14.82164995,13.04660205,17.04045982,32.21711935,61.77166686,86.08982307,25.73819453,413.5861603,19.61427928,8.60898231,122.47830498,15.17665953,25.47193734,138.45373607,58.04406627,59.46410459,84.13727038,45.88498817,194.36774486,169.07331231,79.34464105,54.1389609,128.24721065,31.24084301
26975.03015029,21.92184154,57.33404711,8.6977347,118.92820919,15.17665953,27.51324242,40.55984448,15.17665953,13.49036403,17.57297419,32.83838612,59.64160938,82.0072129,28.48951877,413.5861603,20.67930802,8.43147752,123.80959091,14.91040235,25.20568016,135.79116422,55.38149443,61.77166686,85.91231828,45.3524738,196.14279276,165.52321652,77.92460274,67.45182014,122.03454301,33.81466246
26311.48174495,20.76806041,56.44652317,7.77470979,113.15930352,14.73289756,27.15823284,39.49481574,14.28913558,12.78034487,16.68545024,31.59585259,56.62402796,82.18471769,24.85067058,427.78654349,20.41305083,8.34272512,118.04068524,13.934126,24.85067058,127.3596867,53.25143695,59.81911417,84.13727038,43.31116872,196.14279276,153.09788123,75.43953568,63.72421955,117.15316129,32.03961456
27025.61901539,20.9455652,56.44652317,8.7864871,118.48444721,14.99915474,26.0932041,41.35861603,14.73289756,13.04660205,16.15293587,32.21711935,57.5115519,85.37980391,25.56068974,434.88673508,19.70303167,8.46697847,122.03454301,14.0228784,24.85067058,137.56621212,53.42894174,61.23915249,84.66978475,44.02118788,197.91784066,164.19193059,75.97205005,61.41665728,123.36582893,31.77335738
27638.20579557,20.50180323,56.80153275,9.14149668,118.48444721,15.35416432,28.66702356,41.71362561,14.28913558,13.934126,16.50794545,35.76721515,56.26901838,85.73481349,26.27070889,470.38769305,19.61427928,8.34272512,120.70325708,13.31285924,24.85067058,132.24106842,54.84898006,61.23915249,83.42725122,42.06863519,197.03031671,157.97926295,78.81212668,63.54671476,118.48444721,31.4183478
27793.91299721,19.34802209,56.62402796,8.37822608,123.80959091,15.17665953,28.31201398,42.68990195,14.37788798,13.57911642,16.24168827,35.32345318,54.49397048,87.86487097,26.98072805,465.06254935,19.08176491,8.0232165,122.03454301,13.22410684,25.11692776,134.4598783,56.62402796,58.75408543,84.31477517,42.33489237,202.35546041,161.97312072,78.98963147,63.72421955,120.25949511,31.24084301
29073.90003667,18.46049814,56.97903754,8.60898231,137.12245014,15.97543108,29.28829032,44.64245464,15.79792629,13.934126,16.33044066,35.14594839,58.75408543,95.85258651,25.73819453,475.71283674,19.70303167,8.21847177,130.46602052,14.64414516,27.60199482,154.87292913,55.9140088,51.47638905,86.62233744,48.45880762,199.69288856,179.27983773,78.4571171,67.62932492,133.12859237,33.90341486
29550.18088874,19.1705173,55.38149443,8.34272512,143.33511779,15.7091739,29.55454751,47.48253128,17.21796461,13.934126,17.04045982,34.43592923,59.64160938,104.28406402,24.67316579,484.58807623,19.70303167,8.60898231,127.80344868,14.91040235,27.60199482,170.84836021,55.73650401,50.94387468,90.97120479,52.71892258,182.82993352,185.49250537,78.10210752,67.62932492,133.12859237,34.25842444
28572.73301307,18.63800293,55.55899922,8.82198805,141.56006989,16.06418348,29.6432999,45.08621662,15.88667869,12.78034487,16.50794545,32.74963372,55.73650401,91.41496676,24.85067058,482.81302834,18.99301251,8.34272512,121.14701906,14.11163079,26.0932041,163.30440664,53.60644653,49.96759834,85.20229912,47.30502649,185.49250537,170.84836021,74.55201173,66.56429619,124.69711486,31.86210977
