index,security_1,security_2,security_3,security_4,security_5,security_6,security_7,security_8,security_9,security_10,security_11,security_12,security_13,security_14,security_15,security_16,security_17,security_18,security_19,security_20,security_21,security_22,security_23,security_24,security_25,security_26,security_27,security_28,security_29,security_30,security_31,security_32,security_33,security_34,security_35,security_36,security_37,security_38,security_39,security_40,security_41,security_42,security_43,security_44,security_45,security_46,security_47,security_48,security_49,security_50,security_51,security_52,security_53,security_54,security_55,security_56,security_57,security_58,security_59,security_60,security_61,security_62,security_63,security_64,security_65,security_66,security_67,security_68,security_69,security_70,security_71,security_72,security_73,security_74,security_75,security_76,security_77,security_78,security_79,security_80,security_81,security_82,security_83,security_84,security_85,security_86,security_87,security_88,security_89
5976.6190379,594.02598634,830.83903056,565.32137492,967.20188182,798.94501787,1105.12753969,737.54904345,1580.34832877,2152.84585655,929.7104699,496.87682369,326.91363007,733.56229186,1379.41604882,1604.26883829,480.8022413,1417.68886405,1341.1432336,819.67612612,816.48672485,693.694776,448.11087829,604.39154047,757.48280138,426.58241972,390.70165545,1074.82822764,832.4337312,1023.79780734,1664.8674624,885.85620245,845.19133627,1562.00927147,290.23551548,770.24040645,771.83510709,211.122417,897.81645721,709.64178234,302.19577023,633.89350221,889.84295404,407.44601211,271.89645818,1184.86257142,834.82578215,966.38858449,708.04708171,771.83510709,653.82726014,487.97839415,593.97814532,1484.6662907,1298.88366678,893.82970563,1162.53676254,1603.47148797,1360.27964121,684.92392251,1711.1137808,971.1726864,1197.62017649,1061.27327225,1312.43862218,358.80764276,1581.9430294,566.91607556,881.86945087,407.44601211,1083.59908113,944.06277561,188.57335003,782.99801153,742.33314535,1107.71095472,994.2958456,827.64962929,561.33462334,1023.79780734,1114.6957435,632.29880157,971.1726864,725.58878869,428.97447067,524.25783359,1103.53283906,1196.82282618,1913.64076138,450.34345918
5911.23631189,586.05248317,827.64962929,566.11872524,927.17489589,808.51322168,1103.53283906,742.33314535,1553.23841798,2136.8988502,913.76346356,490.6255972,326.91363007,744.7251963,1396.9577558,1612.24234146,487.97839415,1494.23449451,1305.26246932,757.48280138,797.35031724,683.32922187,428.97447067,607.58094174,725.58878869,432.16387194,381.13345164,1080.40967986,811.70262295,1047.71831685,1656.89395922,887.45090309,835.62313247,1552.44106767,279.07261103,767.05100518,747.91459757,206.13100401,881.86945087,706.45238107,290.23551548,614.75709459,870.70654643,391.49900576,275.08585945,1113.10104287,803.72911978,922.53431705,675.3557187,771.83510709,645.85375696,485.85744231,578.09492701,1486.26099133,1290.11281329,875.49064833,1146.58975619,1548.45431608,1350.7114374,649.84050855,1687.19327128,953.63097942,1213.56718284,1076.42292827,1299.6810171,349.23943895,1521.34440529,578.07898,861.13834262,378.74140069,1084.39643145,921.73696673,184.9852736,770.24040645,712.83118361,1131.7909343,983.93029147,794.95826629,572.49752778,982.33559084,1092.36993462,625.91999903,967.98328513,723.99408805,421.79831782,539.40748961,1066.05737415,1189.64667332,1935.96657026,435.35327321
5985.86830158,560.53727302,846.78603691,562.92932397,949.58043981,873.89594769,1092.36993462,775.02450836,1527.72320783,2136.8988502,867.51714516,492.18840383,330.10303134,763.86160392,1416.09416342,1610.64764082,490.3704451,1562.80662179,1382.60545009,752.69869947,827.64962929,676.15306902,421.0009675,602.79683983,735.1569925,413.02746433,365.98379561,1096.3566862,821.27082676,1052.50241876,1656.89395922,897.81645721,854.75954008,1546.85961545,280.66731167,781.40331089,754.29340011,212.78090566,904.19525975,720.80468678,293.42491674,617.14914554,879.47739992,400.26985925,283.05936262,1121.07454604,806.91852105,929.7104699,661.80076331,821.27082676,684.12657219,491.69404663,581.28432827,1497.42389578,1329.98032916,888.24825341,1189.64667332,1551.64371735,1342.73793423,666.58486521,1671.24626493,990.30909401,1237.48769236,1068.4494251,1345.9273355,361.99704403,1527.72320783,588.44453412,876.28799865,387.51225418,1074.82822764,889.84295404,192.16142645,735.1569925,743.13049567,1131.7909343,991.90379465,808.51322168,577.28162968,1001.47199845,1082.80173081,628.31204998,1020.60840607,720.80468678,393.89105672,550.96906921,1089.18053335,1239.08239299,1979.02348739,435.03433309
5935.95417172,563.72667429,846.78603691,550.1717189,891.93201187,841.20458469,1095.55933589,748.71194789,1570.78012496,2168.79286289,861.13834262,485.93717734,326.91363007,747.91459757,1460.74578118,1618.621144,482.39694193,1556.42781925,1372.23989597,752.69869947,838.81253374,662.59811363,407.44601211,615.55444491,736.75169313,414.62216496,361.99704403,1069.24677542,794.95826629,1023.79780734,1647.32575542,892.23500499,885.05885214,1541.27816322,279.86996135,793.36356565,736.75169313,202.25588147,944.06277561,725.58878869,295.01961738,604.39154047,883.4641515,383.52550259,273.49115881,1151.37385809,802.93176946,915.35816419,680.93717092,814.89202422,684.12657219,494.6282958,569.37191453,1484.6662907,1306.05981964,883.4641515,1145.79240587,1554.83311862,1296.49161583,649.84050855,1671.24626493,940.07602403,1258.2188006,1034.96071178,1396.9577558,363.59174466,1551.64371735,576.48427936,862.73304325,377.14670005,1050.90771812,897.81645721,187.37732455,727.98083964,715.22323456,1123.76959011,987.91704306,805.32382041,583.66043222,980.7408902,1105.12753969,620.33854681,1010.24285194,720.80468678,386.71490386,547.38099279,1058.88122129,1212.76983252,2028.45920706,429.93129106
5917.93405455,553.36112016,829.24432993,553.36112016,875.9212175,843.59663564,1078.01762891,750.30664852,1575.56422687,2160.81935972,864.32774389,474.99753099,326.11627975,725.58878869,1457.55637991,1615.43174273,468.84198654,1558.02251989,1381.80809978,751.10399884,794.16091597,680.93717092,404.25661084,617.14914554,733.56229186,395.48575735,361.19969371,1050.90771812,786.1874128,1022.2031067,1624.99994653,900.20850816,857.94894135,1572.3748256,280.66731167,811.70262295,720.80468678,199.48110237,897.81645721,722.39938742,287.04611421,596.4180373,858.74629167,386.71490386,262.32825437,1111.50634223,775.02450836,924.926368,679.34247029,826.05492866,674.55836838,501.26225044,573.34271911,1473.50338626,1290.11281329,883.4641515,1133.83215111,1519.74970466,1256.62409997,647.4484576,1666.46216303,923.33166736,1232.70359045,1041.33951432,1374.63194692,357.21294212,1538.88611227,551.76641953,862.73304325,381.93080196,1042.93421495,904.19525975,185.78262392,746.31989694,746.31989694,1107.71095472,982.33559084,798.94501787,574.09222841,993.49849528,1122.66924667,604.39154047,1031.77131051,730.37289059,373.15994847,548.97569342,1058.88122129,1242.27179426,2041.21681213,426.74188979
5969.28341498,586.05248317,848.38073754,539.00881445,866.32111968,830.83903056,1108.31694096,778.21390963,1586.72713131,2144.87235337,885.05885214,476.56033761,334.88713324,720.80468678,1475.09808689,1674.4356662,486.38369352,1564.40132242,1404.93125898,763.86160392,775.02450836,672.96366775,397.08045799,643.46170601,757.48280138,387.51225418,361.99704403,1068.4494251,797.35031724,1020.60840607,1624.99994653,942.46807498,861.13834262,1617.02644336,279.86996135,806.91852105,712.83118361,199.48110237,893.03235531,733.56229186,299.80371928,588.44453412,870.70654643,395.48575735,270.7004327,1062.07062256,759.07750201,915.35816419,661.80076331,790.9715147,672.96366775,496.47814853,546.34443737,1491.04509324,1326.79092789,857.94894135,1165.7261638,1502.20799768,1239.08239299,657.01666141,1666.46216303,947.25217688,1274.16580695,1011.04020226,1328.38562852,361.99704403,1553.23841798,542.19821572,932.89987117,378.74140069,1074.82822764,910.57406229,190.96540098,739.14374408,749.50929821,1108.33288797,996.68789655,789.37681407,594.82333666,996.68789655,1121.07454604,591.63393539,1004.66139972,751.10399884,384.32285291,571.70017746,1023.79780734,1229.51418918,1994.97049373,428.65553055
5945.52237553,603.59419015,851.57013881,535.81941319,839.09957985,857.94894135,1084.39643145,767.05100518,1663.27276176,2085.8684299,873.89594769,482.8115641,330.90038165,708.04708171,1483.07159007,1711.1137808,460.86848336,1516.56030339,1396.9577558,770.24040645,747.91459757,700.07357854,384.32285291,645.85375696,762.26690328,377.94405037,357.21294212,1042.93421495,781.40331089,1033.36601114,1618.621144,953.63097942,862.73304325,1605.86353892,277.4779104,803.72911978,695.28947663,209.46392834,877.08534896,741.53579503,298.20901865,598.01273793,877.08534896,419.40626687,268.70705691,1058.88122129,770.24040645,902.60055912,653.82726014,770.24040645,674.55836838,502.85695107,533.63467332,1491.04509324,1296.49161583,840.40723437,1157.75266063,1460.74578118,1278.94990885,661.80076331,1626.59464717,928.11576927,1260.61085156,1009.44550163,1312.43862218,356.41559181,1530.9126091,560.53727302,912.16876292,365.1864453,1017.4190048,894.62705594,188.97202519,773.42980772,749.50929821,1076.2315642,1007.85080099,762.26690328,588.44453412,983.93029147,1116.29044414,580.47103095,1006.25610036,744.7251963,388.3096045,554.15847048,1022.2031067,1196.02547586,2002.94399691,436.94797385
5917.13670424,591.63393539,631.50145125,525.45385906,869.52646796,814.89202422,1057.28652066,771.83510709,1620.21584463,2081.084328,899.41115785,492.18840383,322.92687848,712.83118361,1486.26099133,1671.24626493,451.30027956,1502.20799768,1422.47296596,770.24040645,759.07750201,692.10007536,376.34934974,637.88025379,778.21390963,381.13345164,352.42884022,1049.31301749,783.79536185,1058.88122129,1586.72713131,936.88662276,867.51714516,1629.78404844,293.42491674,787.78211343,692.10007536,206.13100401,843.59663564,709.64178234,293.42491674,590.83658507,881.86945087,416.2168656,267.11235628,1006.25610036,794.16091597,921.73696673,680.93717092,759.07750201,685.72127283,496.22299643,516.15675436,1465.52988309,1283.73401076,829.24432993,1140.21095365,1430.44646913,1266.19230378,685.72127283,1594.70063448,921.73696673,1278.94990885,1012.63490289,1269.38170505,361.99704403,1465.52988309,572.49752778,899.41115785,361.19969371,1001.47199845,897.81645721,184.18792328,797.35031724,754.29340011,1071.28799223,999.87729782,788.57946375,580.47103095,977.55148894,1122.66924667,596.4180373,980.7408902,731.96759123,373.95729879,545.38761699,1034.96071178,1165.7261638,1985.40228993,445.8782974
5857.81384063,616.35179523,613.95974427,502.33069986,873.52916655,773.42980772,1022.2031067,776.61920899,1621.81054527,2033.24330896,883.4641515,487.49998396,316.54807594,693.694776,1459.15108055,1669.6515643,457.6790821,1487.85569197,1412.90476215,769.44305614,728.77818996,677.74776965,382.72815228,641.06965506,760.67220265,373.15994847,336.48183388,1014.22960353,765.45630455,1068.4494251,1583.53773004,924.12901768,848.38073754,1642.54165351,287.04611421,803.72911978,674.55836838,209.46392834,845.19133627,685.72127283,298.20901865,585.25513285,855.5568904,405.05396116,276.68056008,1017.4190048,778.21390963,923.33166736,649.04315823,714.42588425,679.34247029,482.12584282,515.37535105,1455.96167928,1239.08239299,819.67612612,1095.55933589,1454.36697865,1194.43077523,668.17956585,1551.64371735,952.03627878,1280.54460949,993.49849528,1259.81350124,350.83413959,1454.36697865,567.71342587,888.24825341,361.99704403,958.41508132,872.30124706,180.99852201,752.69869947,739.9410944,1042.88637393,996.68789655,786.1874128,583.66043222,1023.79780734,1138.61625302,583.66043222,996.68789655,738.34639376,371.56524783,541.40086541,993.49849528,1101.93813843,1950.31887597,447.15405791
6012.97821237,617.94649586,644.25905633,537.41411382,909.55345388,801.33706883,1050.90771812,779.01125994,1605.86353892,2041.21681213,921.73696673,500.00243693,314.95337531,669.77426648,1406.52595961,1650.51515669,464.05788463,1487.85569197,1444.79877484,768.64570582,755.88810074,712.83118361,389.10695481,633.09615189,773.42980772,395.48575735,376.34934974,1042.93421495,792.56621534,1085.99113208,1578.75362813,942.46807498,830.83903056,1733.43958968,292.62756643,859.54364198,720.80468678,217.21417342,856.35424072,680.93717092,306.18252182,620.33854681,893.82970563,416.2168656,294.22226706,1023.79780734,790.9715147,952.03627878,655.42196077,744.7251963,701.66827917,490.64154421,493.92662752,1432.04116976,1299.6810171,861.93569294,1090.77523398,1486.26099133,1224.73008728,692.10007536,1543.67021418,972.76738703,1334.76443106,1017.4190048,1329.98032916,350.83413959,1468.71928436,581.26838127,937.68397307,383.52550259,948.84687752,859.54364198,184.9852736,741.53579503,749.50929821,1095.98990506,1044.52891558,824.46022803,580.47103095,1066.85472447,1154.56325936,623.52794808,1001.47199845,747.91459757,376.34934974,570.10547683,974.36208767,1109.11429128,2006.13339818,461.18742349
6076.92570781,598.01273793,653.82726014,545.38761699,951.19108745,806.91852105,1070.04412574,770.24040645,1624.99994653,2117.76244259,955.22568005,519.87240684,334.08978292,698.4788779,1440.01467294,1642.54165351,476.81548971,1491.04509324,1435.23057103,822.86552739,716.02058488,718.41263583,411.4327637,636.28555316,778.21390963,389.10695481,368.37584656,1042.93421495,803.72911978,1119.4798454,1626.59464717,978.34883925,829.24432993,1778.09120744,296.61431801,824.46022803,714.42588425,224.42222029,851.57013881,687.31597346,314.15602499,620.33854681,904.19525975,419.40626687,284.65406325,1081.20703018,808.51322168,974.36208767,661.00341299,752.69869947,709.64178234,491.96514574,535.21342694,1424.06766659,1315.62802345,827.64962929,1109.9116416,1465.52988309,1275.76050758,663.39546394,1586.72713131,982.33559084,1416.09416342,1062.07062256,1336.35913169,354.02354085,1543.67021418,599.60743856,931.30517054,387.51225418,971.1726864,896.22175658,185.78262392,765.45630455,751.10399884,1105.86110199,1041.33951432,811.70262295,596.4180373,1063.6653232,1175.29436761,629.90675062,1019.01370543,744.7251963,393.0937064,554.15847048,1031.77131051,1172.10496634,1982.21288866,456.72226171
6176.11608728,605.9862411,657.01666141,556.55052143,941.57504262,814.89202422,1092.36993462,786.1874128,1650.51515669,2181.55046797,971.1726864,500.73599923,332.49508229,723.99408805,1471.90868562,1672.84096557,491.16779542,1537.29141164,1446.39347547,832.4337312,741.53579503,730.37289059,407.44601211,649.04315823,781.40331089,395.48575735,377.14670005,1074.82822764,824.46022803,1143.40035492,1704.73497826,1003.06669909,865.92244452,1821.14812458,309.37192309,827.64962929,716.02058488,222.74778462,869.11184579,701.66827917,314.15602499,623.52794808,916.15551451,409.83806306,297.41166833,1095.55933589,813.29732358,996.68789655,655.42196077,770.24040645,720.80468678,499.6675498,517.751455,1381.01074946,1309.24922091,845.19133627,1108.31694096,1545.26491481,1280.54460949,674.55836838,1714.30318207,991.90379465,1468.71928436,1092.36993462,1378.61869851,350.03678927,1561.21192116,601.2021392,960.00978196,387.51225418,1012.63490289,878.6800496,188.57335003,781.40331089,765.45630455,1131.7909343,1102.73548874,741.53579503,613.95974427,1087.58583272,1165.7261638,644.25905633,1033.36601114,736.75169313,397.08045799,576.48427936,1079.61232954,1215.16188347,2030.05390769,466.29046552
6231.29272923,622.73059776,648.24580792,550.1717189,963.99653354,870.70654643,1076.42292827,797.35031724,1679.21976811,2200.68687558,967.98328513,480.00489098,321.73085301,727.18348932,1478.28748816,1776.49650681,496.74924764,1581.9430294,1468.71928436,816.48672485,754.29340011,763.0642536,393.0937064,650.63785887,821.27082676,406.64866179,381.93080196,1070.04412574,808.51322168,1148.18445683,1671.24626493,1011.04020226,865.92244452,1806.79581887,309.37192309,819.67612612,717.61528552,228.85548805,905.78996038,717.61528552,330.10303134,644.25905633,920.14226609,409.83806306,291.83021611,1119.4798454,834.02843183,966.38858449,676.15306902,773.42980772,712.83118361,506.58855056,506.63639157,1403.33655834,1342.73793423,845.19133627,1149.77915746,1573.96952623,1296.49161583,696.88417727,1730.25018841,1007.85080099,1459.94843087,1076.42292827,1385.79485136,359.60499308,1556.42781925,609.17564237,964.79388386,398.67515862,1063.6653232,883.4641515,190.56672582,775.02450836,775.02450836,1161.86698827,1068.4494251,679.34247029,621.93324745,1078.01762891,1176.88906825,628.31204998,1071.63882637,754.29340011,410.63541338,603.99286531,1058.88122129,1229.51418918,2034.8380096,466.92834578
6167.66417391,614.75709459,641.06965506,545.38761699,965.59123418,862.73304325,1085.19378176,785.39006248,1676.82771716,2208.66037875,969.57798576,488.77574447,327.31230523,737.54904345,1461.5431315,1717.49258333,483.19429225,1589.11918226,1467.12458372,809.310572,712.0338333,753.49604979,405.85131148,633.89350221,812.49997327,403.45926052,381.13345164,1077.22027859,775.82185867,1131.44010016,1674.4356662,992.70114496,874.69329801,1753.37334761,308.57457277,817.28407517,731.17024091,227.73919761,927.31841895,730.37289059,330.90038165,649.84050855,914.95948903,415.41951528,297.41166833,1142.6030046,820.47347644,944.86012593,672.16631743,767.8483555,735.95434281,495.68079822,503.46293731,1384.99750105,1327.5882782,838.81253374,1145.79240587,1520.54705498,1289.31546298,690.50537473,1730.25018841,994.2958456,1451.97492769,1050.1103678,1392.97100422,354.82089117,1570.78012496,598.81008825,944.86012593,386.71490386,1038.94746336,888.24825341,179.40382138,767.8483555,759.87485233,1145.21831365,1056.48917034,683.32922187,586.05248317,1086.7884824,1207.98573062,624.3252984,1045.3262659,734.35964218,404.25661084,597.61406277,1089.18053335,1193.63342491,2025.26980579,460.23060311
6208.16957003,609.97299269,610.77034301,526.25120938,971.20458041,875.49064833,1126.65599826,801.33706883,1687.19327128,2222.21533415,963.99653354,488.77574447,327.71098039,706.45238107,1495.82919514,1804.40376791,485.5863432,1624.20259622,1499.81594673,782.20066121,723.19673774,774.22715804,417.81156623,647.4484576,815.68937454,408.24336243,376.34934974,1080.40967986,765.45630455,1128.25069889,1750.18394634,1003.8640494,879.47739992,1751.77864698,327.71098039,818.87877581,760.67220265,224.96441851,930.50782022,739.14374408,331.69773197,642.6643557,932.10252085,417.01421592,303.79047087,1104.33018938,824.46022803,940.07602403,675.3557187,767.05100518,725.58878869,507.38590087,518.54880531,1371.44254565,1263.00290251,825.25757834,1137.02155238,1527.72320783,1317.22272408,691.30272505,1722.27668524,1012.63490289,1442.40672389,1030.97396019,1381.01074946,381.13345164,1626.59464717,594.02598634,940.87337434,365.98379561,1032.56866083,879.47739992,171.82899337,751.90134916,753.49604979,1120.65992387,1055.69182003,696.88417727,606.78359142,1090.77523398,1231.90624014,613.95974427,1088.38318303,741.53579503,401.86455989,606.78359142,1074.03087732,1201.60692808,2123.34389481,468.52304641
6327.61264755,620.33854681,632.29880157,532.63001192,974.40992869,921.73696673,1140.19500665,813.29732358,1718.28993365,2216.63388193,939.27867371,487.97839415,330.90038165,765.45630455,1545.26491481,1884.13879964,487.97839415,1694.36942413,1522.93910593,786.98476312,729.57554027,767.05100518,438.54267448,655.42196077,841.20458469,405.05396116,395.48575735,1084.39643145,779.80861026,1121.87189636,1790.0514622,1045.3262659,903.39790943,1849.852736,338.07653451,815.68937454,744.7251963,224.96441851,951.23892847,767.05100518,334.08978292,634.69085252,927.71709411,433.75857258,306.97987214,1130.64274985,960.80713227,965.59123418,703.26297981,753.49604979,731.96759123,519.60130773,519.34615563,1357.09023994,1269.38170505,842.00193501,1116.29044414,1518.15500402,1339.54853296,704.85768044,1722.27668524,1015.02695385,1508.58680022,1043.73156527,1396.16040549,387.51225418,1606.66088924,608.37829205,966.38858449,371.56524783,1071.63882637,885.05885214,172.22766852,755.09075043,747.11724725,1104.40992441,1081.20703018,700.87092885,612.36504364,1112.30369255,1215.16188347,609.97299269,1076.42292827,767.05100518,408.24336243,611.56769332,1089.97788367,1218.35128474,2210.25507939,478.41019034
6321.55278514,632.29880157,630.70410094,514.29095462,963.19918323,893.82970563,1135.42685175,810.90527263,1723.07403556,2220.62063351,944.86012593,487.18104383,344.85401221,755.88810074,1540.48081291,1797.22761506,481.59959161,1683.20651969,1526.92585751,806.91852105,718.41263583,761.46955296,450.50292924,653.02990982,830.04168025,406.64866179,396.28310767,1070.04412574,771.83510709,1140.21095365,1794.83556411,1026.9872086,936.08927244,1894.50435376,322.92687848,810.90527263,736.75169313,224.42222029,905.78996038,759.87485233,332.49508229,633.09615189,922.13564189,434.5559229,309.37192309,1128.25069889,956.82038069,956.82038069,725.58878869,752.69869947,731.17024091,527.84591001,509.01249552,1394.56570485,1265.39495346,870.70654643,1110.70899191,1516.56030339,1336.35913169,708.04708171,1742.21044317,1023.00045702,1509.38415053,1084.39643145,1422.47296596,376.34934974,1630.58139876,594.02598634,991.90379465,355.61824149,1016.62165448,882.66680118,165.05151567,797.35031724,739.14374408,1090.53602889,1075.62557796,737.54904345,621.13589713,1117.08779445,1215.95923379,588.44453412,1046.12361622,757.48280138,405.85131148,607.9796169,1070.84147605,1209.58043125,2220.62063351,493.71931643
6293.32658391,631.50145125,633.09615189,527.0485597,969.59393277,836.42048278,1139.39765633,793.36356565,1754.96804824,2204.67362717,933.69722149,488.77574447,335.2858084,771.83510709,1597.09268543,1827.52692711,483.99164256,1674.4356662,1585.13243067,790.17416438,680.93717092,758.2801517,432.96122226,654.62461045,881.86945087,408.24336243,385.12020323,1074.82822764,783.79536185,1098.74873716,1815.56667235,1043.73156527,912.16876292,1902.47785693,348.44208863,827.64962929,722.39938742,222.20558641,907.38466102,749.50929821,330.10303134,648.24580792,931.30517054,439.3400248,313.35867468,1109.11429128,985.52499211,955.22568005,721.6020371,775.82185867,721.6020371,520.14350595,493.92662752,1396.9577558,1251.83999807,849.97543818,1119.4798454,1558.8198702,1323.60152662,712.0338333,1750.18394634,998.28259718,1476.69278753,1078.81497923,1360.27964121,375.55199942,1633.77080002,574.09222841,947.25217688,349.23943895,1031.77131051,879.47739992,165.05151567,789.37681407,724.79143837,1066.36036727,1081.20703018,692.10007536,615.55444491,1113.10104287,1239.87974331,598.01273793,1016.62165448,750.30664852,393.0937064,614.75709459,1081.20703018,1179.2811192,2190.32132146,504.88222088
6418.35111365,623.52794808,637.88025379,553.36112016,955.19378604,858.74629167,1157.73671363,810.10792232,1853.04213727,2292.38216206,920.93961641,505.52010113,336.08315872,799.74236819,1576.36157718,1884.13879964,499.93864891,1798.02496538,1636.16285098,778.21390963,707.24973139,760.67220265,430.56917131,664.99016458,930.50782022,409.83806306,396.28310767,1060.47592193,844.39398596,1100.34343779,1861.01564044,1096.3566862,908.97936165,1931.97981867,354.02354085,808.51322168,709.64178234,207.78949267,889.04560372,760.67220265,328.5083307,666.58486521,946.85350172,444.1241267,302.19577023,1060.47592193,1023.79780734,967.98328513,697.68152758,767.05100518,743.13049567,531.03531128,461.82530375,1392.1736539,1232.70359045,948.0495272,1131.44010016,1564.40132242,1365.06374311,746.31989694,1841.87923282,999.0799475,1538.08876196,1119.4798454,1387.389552,424.19036877,1687.9906216,576.48427936,971.97003672,365.98379561,1008.64815131,900.20850816,169.83561757,795.75561661,723.99408805,1013.6555113,1121.07454604,684.12657219,638.67760411,1129.84539953,1256.62409997,576.48427936,1034.96071178,747.11724725,440.13737512,655.02328561,1078.81497923,1227.12213823,2194.30807304,522.10498773
6423.61362575,633.89350221,626.71734935,551.76641953,968.79658245,904.19525975,1140.99235696,825.25757834,1813.1746214,2288.39541048,926.52106863,499.93864891,336.08315872,798.14766756,1534.10201037,1871.38119456,505.52010113,1750.98129666,1569.18542433,769.44305614,712.83118361,769.44305614,417.01421592,661.80076331,936.88662276,434.5559229,397.08045799,1023.79780734,840.40723437,1137.8189027,1774.10445586,1110.70899191,887.45090309,1968.65793326,350.83413959,818.87877581,704.06033012,208.90578312,920.14226609,798.94501787,327.71098039,683.32922187,942.86675014,441.73207575,302.19577023,1056.48917034,999.0799475,1065.26002383,692.89742568,797.35031724,741.53579503,546.71121852,431.20705156,1377.02399787,1203.99897903,930.50782022,1109.11429128,1552.44106767,1314.83067313,759.87485233,1877.7599971,1019.01370543,1523.73645625,1178.48376888,1388.98425263,405.85131148,1782.07795903,560.53727302,957.617731,366.78114593,1015.82430416,879.47739992,173.02501884,801.33706883,709.64178234,1018.4236662,1117.88514477,713.62853393,643.46170601,1125.85864794,1238.28504267,561.33462334,1033.36601114,762.26690328,439.3400248,634.29217736,1088.38318303,1218.35128474,2183.1451686,531.8326616
6463.48114161,607.58094174,600.40478888,578.07898,947.98573917,922.53431705,1147.3711595,837.2178331,1839.48718187,2304.34241682,912.96611324,487.97839415,345.65136252,804.52647009,1523.73645625,1873.77324551,530.23796096,1855.43418822,1602.67413765,750.30664852,697.68152758,777.41655931,416.2168656,668.97691616,914.56081387,431.36652163,412.23011401,1038.94746336,821.27082676,1086.7884824,1763.73890173,1082.00438049,895.42440626,2014.10690135,364.38909498,831.63638088,753.49604979,207.24729446,903.39790943,814.89202422,330.90038165,672.96366775,930.90649538,430.56917131,288.64081484,1101.14078811,1013.43225321,1038.94746336,696.08682695,830.04168025,738.34639376,551.49532042,438.86161461,1380.21339914,1274.96315727,947.25217688,1157.75266063,1562.80662179,1271.773756,767.8483555,1909.65400979,1017.4190048,1589.11918226,1176.09171793,1414.49946278,417.81156623,1758.95479983,560.53727302,971.97003672,361.19969371,999.0799475,868.31449547,182.59322265,822.86552739,739.14374408,1021.58117345,1130.64274985,687.31597346,645.85375696,1134.62950143,1292.50486425,567.71342587,1043.73156527,771.83510709,436.94797385,629.90675062,1110.70899191,1268.58435473,2156.83260813,529.44061065
6414.52383213,592.43128571,628.31204998,578.87633032,969.59393277,906.5873107,1167.30491743,838.01518342,1833.90572965,2228.59413669,893.82970563,491.16779542,334.08978292,781.40331089,1573.17217591,1815.56667235,516.68300557,1827.52692711,1591.51123321,777.41655931,670.5716168,751.10399884,405.05396116,664.19281426,895.42440626,412.23011401,408.24336243,1003.8640494,814.0946739,1078.81497923,1708.72172984,1066.05737415,900.20850816,2026.86450642,345.25268736,826.85227898,741.53579503,212.78090566,909.77671197,819.67612612,313.35867468,672.96366775,936.4879476,412.23011401,281.06598683,1066.05737415,985.52499211,1044.52891558,759.07750201,802.93176946,739.14374408,554.9558208,435.03433309,1373.03724629,1235.89299172,913.76346356,1132.23745048,1542.87286386,1283.73401076,752.69869947,1865.79974234,1024.59515765,1586.72713131,1163.33411285,1390.57895327,426.58241972,1746.19719476,563.72667429,988.71439338,363.59174466,983.93029147,857.15159103,181.39719717,844.39398596,711.23648298,976.02057633,1149.77915746,696.88417727,647.4484576,1146.58975619,1317.22272408,575.68692905,1030.97396019,763.86160392,451.30027956,625.91999903,1168.11821476,1241.47444394,2070.71877387,515.88565525
6296.67545524,601.99948952,645.85375696,577.28162968,1003.22616915,871.50389674,1130.62680284,814.89202422,1830.71632838,2208.66037875,908.97936165,501.53334954,327.71098039,742.33314535,1530.9126091,1716.69523302,524.65650874,1844.27128378,1530.9126091,827.64962929,657.81401172,733.56229186,401.86455989,664.99016458,861.93569294,405.85131148,395.48575735,1015.02695385,806.91852105,1054.89446971,1710.31643048,1030.17660987,906.5873107,2004.53869754,330.10303134,813.29732358,757.48280138,212.22276044,881.07210055,825.25757834,316.54807594,676.15306902,903.79658459,409.83806306,266.31500596,1068.4494251,956.82038069,1026.9872086,780.60596058,782.99801153,741.53579503,520.94085627,404.4160809,1377.02399787,1254.23204902,888.24825341,1169.71291539,1554.83311862,1235.89299172,732.76494154,1877.7599971,990.30909401,1537.29141164,1154.56325936,1410.5127112,401.06720957,1824.33752584,559.7399227,1012.63490289,377.14670005,965.59123418,889.04560372,187.77599971,804.52647009,700.87092885,966.11748539,1106.72224033,669.77426648,628.31204998,1142.6030046,1297.28896615,579.67368063,1030.17660987,757.48280138,449.70557892,605.9862411,1197.62017649,1201.60692808,2048.39296499,511.10155335
